episode,timestep,reward
5534,553500,-8.8062
5539,554000,-10.0305
5544,554500,-8.8464
5549,555000,-8.7679
5554,555500,-9.3759
5559,556000,-10.4684
5564,556500,-8.7575
5569,557000,-8.5555
5574,557500,-9.3282
5579,558000,-8.7489
5584,558500,-9.2502
5589,559000,-7.8013
5594,559500,-9.4651
5599,560000,-10.1543
5604,560500,-9.0011
5609,561000,-8.637
5614,561500,-9.138
5619,562000,-9.1731
5624,562500,-10.7266
5629,563000,-9.7367
5634,563500,-8.772
5639,564000,-8.427
5644,564500,-9.5943
5649,565000,-7.6754
5654,565500,-9.2111
5659,566000,-9.5538
5664,566500,-11.0485
5669,567000,-9.6022
5674,567500,-8.8936
5679,568000,-10.1479
5684,568500,-10.0654
5689,569000,-9.3323
5694,569500,-10.9228
5699,570000,-9.3396
5704,570500,-9.545
5709,571000,-9.9913
5714,571500,-8.2998
5719,572000,-8.9219
5724,572500,-9.4687
5729,573000,-8.2711
5734,573500,-10.2987
5739,574000,-8.88
5744,574500,-10.2763
5749,575000,-8.2665
5754,575500,-9.236
5759,576000,-10.6324
5764,576500,-9.6624
5769,577000,-8.302
5774,577500,-8.5026
5779,578000,-8.8522
5784,578500,-9.3652
5789,579000,-9.909
5794,579500,-9.9379
5799,580000,-10.5491
5804,580500,-8.1987
5809,581000,-8.8836
5814,581500,-10.5353
5819,582000,-8.4401
5824,582500,-9.604
5829,583000,-7.7463
5834,583500,-8.609
5839,584000,-10.4335
5844,584500,-8.9919
5849,585000,-10.6344
5854,585500,-9.8688
5859,586000,-9.6923
5864,586500,-9.1634
5869,587000,-8.939
5874,587500,-8.5671
5879,588000,-8.307
5884,588500,-10.4701
5889,589000,-10.2516
5894,589500,-9.6684
5899,590000,-10.484
5904,590500,-9.8855
5909,591000,-10.6572
5914,591500,-8.6823
5919,592000,-9.9502
5924,592500,-9.4635
5929,593000,-8.9496
5934,593500,-10.692
5939,594000,-9.6378
5944,594500,-10.5497
